ID,DrivingChildren,DOB,Age,HomeChildren,YearsOnJob,Income,SingleParent,HomeValue,MaritalStatus,Gender,Education,Occupation,TravelTime,CarUse,VehicleValue,TimeInForce,CarType,RedCar,TotalClaims5Years,ClaimsFrequency5Years,LicenseRevoked,VehiclePoints,ClaimsAmount,CarAge,ClaimsFlagCrash,CityPopulation
65406682,0,11/12/1948,51,0,8,12524,No,131010,Yes,M,High School,Clerical,30,Private,2750,1,Minivan,Yes,0,0,Yes,1,0,1,No,Urban
178223169,0,2/21/1953,46,0,12,74607,No,275748,Yes,F,Bachelors,Blue Collar,37,Commercial,13930,7,SUV,No,0,0,No,0,0,7,No,Urban
137542212,0,9/20/1956,43,0,12,85358,No,255939,Yes,M,High School,Professional,20,Private,25160,14,Minivan,Yes,0,0,No,0,0,1,No,Urban
740698592,0,12/6/1957,41,0,11,35203,No,0,No,M,High School,Clerical,34,Private,13140,1,Minivan,Yes,2988,2,No,0,0,5,No,Urban
896613125,0,4/16/1960,39,0,14,28830,No,0,No,M,High School,Clerical,50,Commercial,18930,1,Van,Yes,0,0,Yes,5,4754,1,Yes,Urban
466811413,1,2/6/1954,45,1,13,75527,Yes,0,No,F,Bachelors,Blue Collar,31,Private,11240,7,SUV,No,2611,2,No,1,0,5,No,Urban
918785477,0,5/2/1944,55,0,5,60745,No,233583,Yes,M,Bachelors,Manager,15,Private,15320,7,Minivan,Yes,0,0,No,0,0,14,No,Urban
738402282,0,5/16/1976,23,5,14,11666,No,109363,Yes,F,High School,Clerical,26,Private,5080,6,Sports Car,No,0,0,No,4,540,1,Yes,Urban
367011503,0,4/24/1951,48,0,15,15506,No,113491,Yes,M,Masters,Manager,21,Private,15590,10,Minivan,Yes,0,0,No,2,0,18,No,Urban
238162256,0,11/7/1951,48,0,11,38329,No,0,No,F,Masters,Lawyer,18,Private,22400,4,Minivan,No,0,0,No,3,0,12,No,Urban
474958398,0,10/22/1949,50,0,13,62626,No,0,No,F,High School,Blue Collar,36,Commercial,13790,6,SUV,No,0,0,No,1,0,10,No,Urban
378873543,0,2/11/1936,63,0,7,52613,No,209832,Yes,F,Bachelors,Manager,46,Private,13060,3,Sports Car,No,7649,1,No,0,0,7,No,Urban
963973563,0,10/16/1959,40,0,14,93249,No,293000,No,F,Masters,Lawyer,35,Private,27270,7,Minivan,No,0,0,No,0,0,14,No,Urban
905198638,0,4/20/1954,45,0,14,49116,No,213351,No,F,High School,Clerical,41,Private,18510,6,SUV,No,0,0,No,0,0,1,No,Urban
59026158,0,9/20/1946,53,0,15,107636,No,0,Yes,M,Bachelors,Professional,16,Private,26870,6,Minivan,No,0,0,No,0,0,1,No,Urban
930962228,0,2/14/1959,40,0,8,17107,No,154357,No,F,High School,Home Maker,7,Private,22940,4,Pickup,No,7247,2,No,4,0,6,No,Urban
595463329,0,1/31/1947,52,0,9,140534,No,387349,No,M,Masters,Professional,66,Commercial,21620,6,Van,Yes,0,0,No,0,54928,7,Yes,Urban
275063923,0,3/22/1952,47,0,9,39837,No,147765,Yes,M,High School,Clerical,59,Private,10940,1,Pickup,Yes,0,0,No,0,0,1,No,Urban
865839595,0,11/29/1951,47,0,11,61407,No,0,No,F,Bachelors,Clerical,16,Private,10830,13,SUV,No,0,0,No,2,0,5,No,Urban
238170161,0,1/8/1968,31,4,14,48317,No,133939,Yes,F,High School,Clerical,15,Private,1500,1,Sports Car,No,26686,1,Yes,1,4123,1,Yes,Urban
405245524,0,2/16/1951,48,0,10,198719,No,506607,Yes,F,PhD,Manager,30,Commercial,39720,1,Panel Truck,No,0,0,No,1,0,13,No,Urban
562352717,0,3/6/1959,40,0,0,0,No,0,No,F,High School,Home Maker,56,Private,5260,1,Sports Car,No,0,0,No,0,4809,1,Yes,Urban
285403579,0,8/29/1944,55,0,8,62781,No,242381,Yes,F,Bachelors,Professional,16,Private,17140,10,Minivan,No,0,0,No,2,0,15,No,Urban
825919843,0,9/25/1962,37,0,11,30058,No,0,No,F,Bachelors,Home Maker,31,Private,18980,6,SUV,No,7890,1,No,2,0,6,No,Urban
660450297,0,2/16/1941,58,0,12,71101,No,266848,Yes,M,High School,Blue Collar,40,Private,14160,1,Minivan,Yes,43052,2,Yes,6,4610,5,Yes,Rural
741602674,0,3/3/1945,54,0,10,46624,No,212273,No,M,Masters,Lawyer,40,Private,18990,13,Van,No,0,0,No,0,3850,13,Yes,Urban
287427656,0,4/12/1965,34,2,0,0,Yes,0,No,M,High School,Student,38,Private,9220,6,Pickup,Yes,7575,2,No,3,0,5,No,Urban
505765844,0,3/3/1968,31,4,18,24323,No,0,Yes,F,High School,Student,9,Private,16830,1,Pickup,No,3846,1,No,5,0,1,No,Urban
471663062,0,9/30/1953,46,0,11,82398,No,235439,Yes,M,Bachelors,Manager,19,Private,15890,10,Minivan,No,0,0,No,3,0,15,No,Urban
429672274,0,7/8/1962,37,0,8,95502,No,0,No,F,Bachelors,Professional,37,Private,37180,1,Sports Car,No,1681,1,No,0,1166,11,Yes,Urban
406648980,0,3/31/1962,37,1,84,45426,No,146780,Yes,F,High School,Blue Collar,19,Private,9740,1,SUV,No,5030,3,No,4,0,1,No,Urban
793707317,0,8/26/1950,49,0,12,33303,No,0,Yes,F,High School,Student,33,Commercial,19940,6,SUV,No,5393,2,No,0,0,7,No,Urban
246306250,0,1/22/1970,29,2,12,54310,Yes,174139,No,M,High School,Clerical,39,Private,1500,4,Minivan,No,5419,1,No,5,5520,6,Yes,Urban
577436216,0,8/25/1956,43,0,12,57821,No,218089,Yes,M,Bachelors,Professional,33,Private,11580,1,Pickup,Yes,0,0,No,1,0,9,No,Urban
19445884,0,11/29/1944,54,0,11,63027,No,0,No,M,Masters,Lawyer,52,Private,7650,1,Pickup,Yes,6927,2,No,0,3897,15,Yes,Urban
844109080,0,8/21/1962,37,2,13,4319,No,0,Yes,M,High School,Student,36,Private,9960,6,Minivan,No,0,0,No,3,4155,1,Yes,Urban
577235524,0,1/31/1952,47,0,10,31096,No,173254,Yes,M,High School,Clerical,31,Private,27760,4,Minivan,No,0,0,No,1,0,4,No,Urban
848731984,0,6/14/1960,39,0,12,152271,No,0,No,M,PhD,Manager,30,Commercial,16730,1,Van,Yes,0,0,Yes,1,0,18,No,Urban
95461310,1,5/11/1960,39,2,9,24628,No,195489,Yes,F,High School,Blue Collar,32,Commercial,18810,6,SUV,No,2415,1,No,3,6653,10,Yes,Urban
322211418,0,8/31/1970,29,1,12,45114,No,121949,Yes,M,High School,Clerical,41,Private,8780,6,Pickup,No,0,0,No,0,0,1,No,Urban
106831659,0,1/23/1960,39,0,13,22348,No,0,No,F,High School,Clerical,26,Private,13150,1,SUV,No,5484,1,No,0,4209,1,Yes,Urban
437006760,0,9/29/1949,50,0,13,64934,No,235719,Yes,M,Bachelors,Manager,28,Commercial,27460,6,Panel Truck,Yes,1678,2,No,3,0,6,No,Urban
652428209,0,1/31/1963,36,0,11,67036,No,240155,Yes,M,Masters,Professional,40,Commercial,23050,10,Panel Truck,No,3777,3,No,1,0,19,No,Urban
303611470,0,11/1/1954,45,3,14,73867,No,231278,Yes,F,Bachelors,Clerical,14,Private,14060,11,SUV,No,1300,2,No,6,0,10,No,Urban
435399053,0,8/13/1941,58,0,16,6657,No,0,Yes,M,High School,Student,23,Commercial,4790,1,Pickup,No,37285,3,Yes,4,3626,7,Yes,Urban
205348223,0,6/27/1964,35,1,13,72167,Yes,0,No,M,PhD,Doctor,31,Private,19700,5,Van,Yes,7276,2,No,7,3332,13,Yes,Urban
918305228,0,7/12/1953,46,0,7,130464,No,362541,No,F,High School,Professional,37,Private,24180,11,SUV,No,11728,2,No,4,0,1,No,Urban
598404152,0,12/17/1946,52,0,13,605,No,0,No,F,High School,Home Maker,45,Private,19420,1,Minivan,No,0,0,No,0,0,5,No,Rural
514109893,0,5/8/1973,26,1,9,73655,Yes,0,No,F,Bachelors,Professional,44,Commercial,9150,13,SUV,No,7303,2,No,5,3760,7,Yes,Urban
325267397,0,12/19/1969,29,2,8,36324,Yes,0,No,M,High School,Blue Collar,30,Commercial,8030,6,Pickup,Yes,0,0,No,0,0,9,No,Rural
881931140,0,2/3/1952,47,0,14,14632,No,0,Yes,F,Bachelors,Student,42,Commercial,7590,7,Minivan,No,2988,1,No,2,0,14,No,Urban
411005113,0,12/17/1959,39,0,9,24492,No,0,No,F,High School,Clerical,24,Private,8710,1,SUV,No,0,0,No,2,0,8,No,Rural
542875211,0,12/7/1953,45,3,14,64665,No,255595,Yes,M,High School,Clerical,48,Commercial,20970,1,Van,Yes,0,0,No,0,0,1,No,Rural
968418547,0,12/7/1960,38,2,14,58833,No,193644,Yes,M,Bachelors,Blue Collar,41,Commercial,20750,1,Minivan,Yes,8403,1,No,6,2856,10,Yes,Urban
522803483,0,10/7/1948,51,0,12,35024,No,196320,Yes,F,High School,Blue Collar,38,Private,5000,7,SUV,No,0,0,No,0,0,6,No,Rural
116976170,1,7/4/1963,36,1,12,16950,Yes,0,No,M,High School,Blue Collar,34,Private,12190,1,Pickup,No,0,0,No,1,0,4,No,Rural
922205147,0,8/16/1969,30,0,7,10678,No,0,No,M,High School,Clerical,22,Commercial,11700,4,Pickup,Yes,7228,1,No,8,3242,7,Yes,Urban
333291096,0,6/13/1955,44,2,13,57267,No,208613,Yes,M,High School,Manager,23,Commercial,11630,1,Pickup,No,0,0,No,0,0,1,No,Urban
705372363,0,6/21/1975,24,3,15,13003,No,104742,Yes,F,High School,Clerical,38,Private,1500,6,SUV,No,3230,2,No,4,1397,1,Yes,Urban
30182732,0,1/7/1970,29,1,14,15936,No,0,Yes,F,High School,Student,28,Private,29510,4,Pickup,No,6111,2,No,0,0,1,No,Urban
188465204,0,2/2/1950,49,0,10,70590,No,219205,Yes,M,Bachelors,Manager,28,Private,17640,10,Minivan,Yes,0,0,No,3,0,13,No,Urban
599982867,0,1/11/1967,32,1,11,21400,Yes,0,No,F,High School,Clerical,30,Private,14790,11,Minivan,No,6373,1,No,5,4007,1,Yes,Urban
602256369,0,6/12/1970,29,2,14,45299,No,148600,Yes,F,High School,Blue Collar,11,Commercial,21330,4,SUV,No,0,0,No,0,0,1,No,Urban
926623047,0,5/23/1949,50,0,14,126896,No,340102,Yes,M,PhD,Manager,34,Private,1500,1,Minivan,Yes,0,0,No,2,0,16,No,Urban
220259253,0,12/17/1976,22,0,10,5442,No,0,Yes,M,Bachelors,Student,46,Commercial,3800,1,Minivan,Yes,30922,2,Yes,6,1749,1,Yes,Urban
77489717,0,11/6/1961,38,2,10,53532,Yes,0,No,F,High School,Blue Collar,53,Private,10650,1,Sports Car,No,6697,3,No,4,4617,4,Yes,Urban
14412940,0,10/29/1957,42,0,6,82608,No,0,No,M,Bachelors,Blue Collar,41,Commercial,20730,6,Van,Yes,0,0,No,2,22244,1,Yes,Urban
602299917,0,11/30/1949,49,0,11,13148,No,159195,No,M,High School,Blue Collar,71,Private,12540,6,Minivan,Yes,0,0,No,5,33591,8,Yes,Urban
320359089,0,8/10/1972,27,1,9,37130,Yes,0,No,F,High School,Blue Collar,5,Private,7910,1,SUV,No,2616,4,No,1,4021,1,Yes,Urban
254109469,0,5/25/1937,62,0,12,11668,No,0,No,M,Bachelors,Student,47,Private,8870,7,SUV,No,0,0,No,0,0,3,No,Rural
274305518,0,2/14/1954,45,1,17,5306,No,0,Yes,F,High School,Student,32,Private,12990,6,SUV,No,0,0,No,0,0,1,No,Urban
879651632,0,8/22/1955,44,0,8,45152,No,177436,Yes,M,High School,Clerical,49,Private,9180,10,Minivan,Yes,18289,2,No,6,0,1,No,Urban
269953133,0,8/26/1951,48,0,12,49711,No,0,No,F,High School,Professional,5,Private,11270,7,SUV,No,0,0,No,0,0,7,No,Urban
287982920,1,12/21/1960,38,1,12,149453,No,390144,Yes,M,Bachelors,Professional,24,Commercial,20250,3,Van,No,5040,1,No,0,0,6,No,Urban
695588460,0,11/17/1961,38,4,19,30735,No,136298,Yes,F,High School,Clerical,15,Private,8370,3,SUV,No,0,0,No,2,0,4,No,Rural
537840281,0,8/28/1963,36,0,7,36990,No,0,No,F,High School,Clerical,35,Private,5100,11,SUV,No,0,0,No,0,0,1,No,Rural
782271696,0,10/24/1958,41,0,13,55138,No,0,No,F,Bachelors,Blue Collar,29,Commercial,16880,10,SUV,No,0,0,Yes,0,3762,13,Yes,Urban
13237023,0,10/23/1947,52,0,12,23406,No,175922,No,M,High School,Blue Collar,25,Private,6960,13,Pickup,Yes,0,0,No,0,0,8,No,Urban
413358029,0,10/18/1954,45,1,12,212914,Yes,553525,No,M,PhD,Doctor,24,Private,14830,1,Minivan,Yes,25614,2,Yes,4,0,20,No,Urban
700098445,0,4/22/1957,42,0,12,82660,No,208431,No,F,Masters,Lawyer,59,Private,9770,6,SUV,No,0,0,No,0,0,19,No,Urban
141897395,0,7/1/1953,46,0,14,125379,No,347068,Yes,M,Masters,Lawyer,29,Private,18640,1,Van,No,0,0,No,2,0,17,No,Urban
644968163,0,3/19/1934,65,0,0,0,No,94474,Yes,F,High School,Home Maker,24,Private,8000,1,Sports Car,No,37129,2,Yes,0,1758,6,Yes,Urban
574782195,0,1/14/1940,59,0,8,137279,No,349652,Yes,F,Masters,Lawyer,59,Private,16430,11,SUV,No,9849,3,No,3,0,19,No,Urban
146492809,0,5/11/1967,32,2,10,52102,No,213376,Yes,F,High School,Clerical,23,Private,10750,9,SUV,No,7476,3,No,2,0,1,No,Urban
621666580,0,3/5/1964,35,1,12,15234,No,115903,Yes,F,High School,Clerical,6,Private,6520,20,Sports Car,No,7535,2,No,5,0,4,No,Urban
283577004,0,8/29/1952,47,0,10,57607,No,0,No,M,High School,Blue Collar,24,Commercial,12970,10,Minivan,Yes,8917,1,Yes,5,4289,1,Yes,Rural
420936375,0,12/9/1963,35,0,0,0,No,0,Yes,M,High School,Student,5,Commercial,1500,9,Minivan,Yes,7160,3,No,0,0,1,No,Urban
634782735,0,10/15/1965,34,0,9,31052,No,116137,Yes,F,High School,Clerical,63,Private,13700,5,SUV,No,0,0,No,2,5884,7,Yes,Urban
657953193,0,9/5/1948,51,0,11,65979,No,164614,Yes,M,High School,Manager,35,Private,19990,4,Van,Yes,0,0,No,0,1669,1,Yes,Urban
250477489,0,2/6/1954,45,0,14,79941,No,258068,Yes,F,Masters,Lawyer,35,Private,20720,4,Pickup,No,1826,3,No,0,0,15,No,Urban
224170926,0,7/18/1958,41,3,0,0,No,0,Yes,F,Bachelors,Student,40,Commercial,12830,1,SUV,No,0,0,No,0,0,5,No,Rural
333169593,0,10/26/1948,51,0,7,76916,No,255588,Yes,F,Masters,Professional,20,Private,21080,7,SUV,No,0,0,No,0,0,5,No,Urban
813753191,0,3/13/1956,43,1,14,39140,No,173591,Yes,F,High School,Clerical,21,Private,26470,7,Pickup,No,0,0,No,0,0,1,No,Rural
325158489,0,6/22/1963,36,2,12,39400,No,152463,Yes,F,High School,Clerical,54,Private,5100,1,SUV,No,0,0,No,0,2034,1,Yes,Urban
327882186,1,3/6/1962,37,2,0,0,No,80883,Yes,F,Bachelors,Home Maker,26,Private,7070,1,Sports Car,No,982,3,No,1,2753,6,Yes,Urban
514595523,0,8/3/1955,44,0,0,0,No,97040,Yes,F,High School,Home Maker,36,Private,1500,7,SUV,No,0,0,No,1,0,8,No,Rural
14285900,0,4/25/1946,53,0,13,117854,No,0,No,M,Masters,Lawyer,5,Private,6800,10,Pickup,Yes,0,0,No,0,0,1,No,Rural
960111964,0,12/4/1951,47,0,0,0,No,121454,Yes,F,Masters,Home Maker,23,Commercial,23060,17,Pickup,No,8752,3,No,0,4868,18,Yes,Urban
218053322,1,11/25/1941,57,1,14,41645,No,160772,Yes,M,High School,Professional,23,Commercial,7200,4,Pickup,Yes,5040,2,No,0,4389,5,Yes,Urban
804109445,0,1/17/1945,54,0,13,77864,No,299542,Yes,M,Bachelors,Blue Collar,72,Commercial,26930,1,Minivan,Yes,0,0,No,0,0,13,No,Rural
600674233,0,6/6/1953,46,0,10,37360,No,0,No,F,Masters,Home Maker,24,Private,22770,4,Minivan,No,0,0,No,1,0,16,No,Rural
148932515,0,9/1/1962,37,0,12,102604,No,276929,Yes,M,Bachelors,Professional,38,Commercial,21620,7,Van,No,5222,1,No,2,4451,1,Yes,Urban
302594351,0,9/22/1943,56,0,15,118666,No,335737,Yes,M,Bachelors,Blue Collar,59,Commercial,15390,1,Minivan,Yes,0,0,No,0,0,9,No,Rural
9283031,0,6/15/1934,65,0,15,22481,No,127617,Yes,F,High School,Clerical,14,Private,11340,9,Sports Car,No,33075,1,Yes,0,4699,1,Yes,Urban
98258048,0,1/11/1946,53,0,9,12336,No,136383,No,F,PhD,Home Maker,33,Private,25950,1,Minivan,No,2367,1,No,5,0,10,No,Urban
70771420,0,6/27/1973,26,1,12,50402,No,169080,Yes,F,High School,Clerical,48,Private,9140,6,Sports Car,No,7567,1,No,0,0,1,No,Rural
408480738,0,3/24/1947,52,0,7,64531,No,0,No,M,Bachelors,Blue Collar,34,Commercial,6700,10,Pickup,No,5524,2,No,2,4419,16,Yes,Urban
379183515,0,4/8/1949,50,0,14,17557,No,81891,Yes,F,High School,Clerical,21,Private,9540,1,SUV,No,0,0,No,0,0,9,No,Urban
308799522,0,10/9/1955,44,0,11,62346,No,0,No,M,Masters,Professional,42,Private,5900,1,Pickup,Yes,0,0,Yes,0,0,18,No,Urban
96173378,0,12/2/1946,52,0,11,81849,No,273961,Yes,F,High School,Blue Collar,56,Commercial,6700,1,SUV,No,4235,3,No,6,5497,1,Yes,Urban
843851522,1,2/3/1962,37,2,7,89343,Yes,251826,No,F,Bachelors,Professional,64,Private,14130,1,Sports Car,No,6265,2,No,0,3643,8,Yes,Urban
108496672,0,9/22/1956,43,2,16,63612,No,220417,Yes,M,High School,Clerical,57,Private,12160,10,Minivan,No,0,0,No,1,0,1,No,Rural
519300087,0,12/14/1951,47,0,8,63752,No,0,No,F,Bachelors,Blue Collar,49,Private,9550,1,Minivan,No,0,0,No,0,0,1,No,Urban
847998804,0,6/30/1958,41,0,12,17996,No,94434,No,F,High School,Home Maker,27,Private,5600,10,SUV,No,1391,1,No,1,0,6,No,Urban
672549561,0,2/12/1948,51,0,11,102410,No,0,No,M,Masters,Professional,56,Private,14620,3,Minivan,No,0,0,No,0,0,14,No,Urban
530251708,1,1/11/1960,39,1,12,70673,No,223484,Yes,M,High School,Blue Collar,55,Commercial,17900,1,Van,No,0,0,No,0,0,9,No,Rural
185505417,0,11/28/1950,48,0,0,0,No,0,No,F,High School,Home Maker,5,Private,8640,1,SUV,No,0,0,No,4,0,1,No,Urban
66782260,0,3/29/1965,34,2,12,55229,No,202455,Yes,F,Bachelors,Blue Collar,56,Commercial,8390,10,SUV,No,0,0,No,0,0,6,No,Urban
214927448,0,1/7/1941,58,0,8,77886,No,270550,Yes,M,Bachelors,Professional,34,Commercial,42010,4,Panel Truck,Yes,6138,1,No,8,0,8,No,Urban
805454074,0,4/11/1965,34,0,5,59972,No,165806,No,M,Bachelors,Professional,51,Commercial,23040,1,Panel Truck,No,0,0,No,3,931,7,Yes,Urban
607763262,0,9/22/1956,43,0,6,39273,No,0,No,M,High School,Blue Collar,39,Commercial,21660,6,Van,No,0,0,No,0,0,1,No,Rural
352733454,0,7/27/1962,37,0,7,114636,No,300906,Yes,F,Bachelors,Manager,34,Private,33240,6,SUV,No,0,0,No,2,0,12,No,Urban
761909052,0,11/27/1957,41,0,10,27907,No,152144,No,F,High School,Home Maker,40,Private,8390,6,Sports Car,No,0,0,No,4,0,6,No,Rural
318075197,1,7/20/1937,62,1,2,54776,No,237217,Yes,F,Masters,Lawyer,16,Private,15770,4,Sports Car,No,11035,1,No,6,0,14,No,Urban
457288786,2,11/23/1958,40,2,14,12339,No,107774,Yes,M,Masters,Manager,47,Commercial,22310,1,Van,Yes,3816,3,No,5,7406,15,Yes,Urban
973329537,0,12/17/1952,46,0,9,19814,No,0,Yes,M,High School,Student,14,Private,7310,7,Pickup,Yes,0,0,No,0,0,1,No,Urban
821783400,0,6/16/1956,43,2,15,97610,No,0,Yes,F,Masters,Lawyer,14,Private,21720,1,Pickup,No,0,0,No,1,0,15,No,Urban
945502940,0,3/27/1957,42,0,6,22019,No,140727,Yes,M,High School,Blue Collar,47,Commercial,12100,1,Minivan,Yes,1738,1,No,0,0,9,No,Urban
493488273,1,10/28/1958,41,2,15,79648,Yes,0,No,F,Masters,Lawyer,18,Private,25990,1,Minivan,No,0,0,Yes,3,0,14,No,Urban
384934557,0,1/20/1961,38,1,0,0,No,0,Yes,F,High School,Student,17,Private,5850,6,SUV,No,5090,1,No,6,3333,8,Yes,Rural
117032050,0,9/9/1952,47,0,11,69616,No,264840,Yes,M,Bachelors,Blue Collar,63,Commercial,10510,4,Minivan,No,0,0,No,0,0,13,No,Urban
151800477,0,11/27/1969,29,2,13,26413,No,172043,Yes,F,High School,Clerical,29,Commercial,16200,4,Pickup,No,0,0,No,1,8484,1,Yes,Urban
786755285,0,4/6/1961,38,0,12,31615,No,151255,Yes,M,High School,Blue Collar,36,Private,5400,1,Pickup,No,4843,3,No,0,0,1,No,Urban
650019033,0,10/15/1937,62,0,12,34033,No,0,No,M,High School,Blue Collar,69,Commercial,11100,14,Sports Car,No,4821,3,No,7,8162,1,Yes,Urban
521036720,0,12/31/1951,47,0,0,0,No,0,No,M,Bachelors,Student,25,Commercial,12030,1,Minivan,Yes,0,0,No,0,0,14,No,Urban
391162020,0,4/15/1971,28,2,10,23427,No,98357,Yes,F,High School,Clerical,50,Private,6640,4,SUV,No,17308,3,Yes,6,4026,1,Yes,Urban
803824722,2,11/15/1955,44,2,13,155897,Yes,398191,No,F,Masters,Lawyer,84,Private,33800,4,Minivan,No,0,0,No,1,0,12,No,Rural
386659377,0,11/2/1969,30,2,11,134792,Yes,304438,No,F,Bachelors,Blue Collar,28,Commercial,23560,6,Pickup,No,0,0,No,3,0,9,No,Urban
40478781,1,11/25/1961,37,1,7,17589,No,132645,Yes,F,High School,Clerical,51,Private,9370,6,SUV,No,0,0,No,0,0,1,No,Urban
664012623,0,3/20/1942,57,0,12,68350,No,222894,Yes,M,Bachelors,Blue Collar,15,Commercial,18700,8,Van,No,2757,1,No,1,0,11,No,Urban
108286925,0,5/10/1950,49,0,12,4542,No,116360,Yes,F,Bachelors,Home Maker,33,Private,6850,6,SUV,No,0,0,No,0,0,5,No,Urban
292763066,0,9/7/1946,53,0,13,70494,No,227305,Yes,M,PhD,Manager,22,Private,13850,4,Minivan,Yes,0,0,No,3,0,15,No,Urban
93454550,0,1/6/1964,35,1,0,0,No,0,Yes,F,High School,Student,53,Private,11630,1,SUV,No,9624,2,No,6,4027,1,Yes,Urban
966115349,0,7/2/1954,45,2,15,39196,Yes,0,No,F,High School,Professional,25,Private,17300,14,Sports Car,No,7410,3,No,3,0,1,No,Urban
311621084,0,9/23/1959,40,3,17,96169,No,281910,Yes,F,Bachelors,Manager,34,Private,17170,10,Minivan,No,0,0,No,2,0,8,No,Urban
303127881,1,11/17/1958,41,4,16,38819,No,154796,Yes,M,High School,Blue Collar,57,Commercial,27910,10,Panel Truck,Yes,4858,2,No,0,0,1,No,Urban
191509516,0,11/14/1954,45,0,12,20850,No,129556,Yes,F,High School,Clerical,48,Commercial,17920,9,SUV,No,0,0,No,1,0,1,No,Rural
695212192,0,6/5/1942,57,0,12,55119,No,232678,Yes,M,Masters,Lawyer,29,Private,12710,6,Minivan,Yes,0,0,No,2,0,14,No,Urban
321984667,0,6/12/1947,52,0,14,27616,No,167006,Yes,M,Masters,Lawyer,49,Private,9460,7,Minivan,Yes,0,0,No,0,0,10,No,Urban
807596757,0,1/8/1959,40,1,9,44138,Yes,0,No,M,High School,Blue Collar,46,Commercial,22590,6,Panel Truck,No,1799,4,No,2,0,1,No,Urban
932313066,0,1/30/1954,45,0,9,38290,No,157907,Yes,M,High School,Blue Collar,39,Commercial,9830,9,Pickup,No,1434,2,No,0,0,8,No,Urban
